,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
4848,P1103,P,0.0,棕榈油1103,0.05,2011-03-14,Future,p1103,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-03-15,油脂,2011-03-14,null,2011-03-15,2011-03-16
4849,P1104,P,0.0,棕榈油1104,0.05,2011-04-18,Future,p1104,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-04-16,油脂,2011-04-18,null,2011-04-19,2011-04-20
4850,P1105,P,0.0,棕榈油1105,0.05,2011-05-16,Future,p1105,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-05-18,油脂,2011-05-16,null,2011-05-17,2011-05-18
4851,P1106,P,0.0,棕榈油1106,0.05,2011-06-15,Future,p1106,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-06-18,油脂,2011-06-15,null,2011-06-16,2011-06-17
4852,P1107,P,0.0,棕榈油1107,0.05,2011-07-14,Future,p1107,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-07-15,油脂,2011-07-14,null,2011-07-15,2011-07-18
4853,P1108,P,0.0,棕榈油1108,0.05,2011-08-12,Future,p1108,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-08-16,油脂,2011-08-12,null,2011-08-15,2011-08-16
4854,P1109,P,0.0,棕榈油1109,0.05,2011-09-15,Future,p1109,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-09-15,油脂,2011-09-15,null,2011-09-16,2011-09-19
4855,P1110,P,0.0,棕榈油1110,0.05,2011-10-21,Future,p1110,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-10-22,油脂,2011-10-21,null,2011-10-24,2011-10-25
4856,P1111,P,0.0,棕榈油1111,0.05,2011-11-14,Future,p1111,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-11-15,油脂,2011-11-14,null,2011-11-15,2011-11-16
4857,P1112,P,0.0,棕榈油1112,0.05,2011-12-14,Future,p1112,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2010-12-15,油脂,2011-12-14,null,2011-12-15,2011-12-16
4858,P1201,P,0.0,棕榈油1201,0.05,2012-01-17,Future,p1201,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-01-18,油脂,2012-01-17,null,2012-01-18,2012-01-19
4859,P1202,P,0.0,棕榈油1202,0.05,2012-02-14,Future,p1202,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-02-22,油脂,2012-02-14,null,2012-02-15,2012-02-16
4860,P1203,P,0.0,棕榈油1203,0.05,2012-03-14,Future,p1203,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-15,油脂,2012-03-14,null,2012-03-15,2012-03-16
4861,P1204,P,0.0,棕榈油1204,0.05,2012-04-18,Future,p1204,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-04-19,油脂,2012-04-18,null,2012-04-19,2012-04-20
4862,P1205,P,0.0,棕榈油1205,0.05,2012-05-15,Future,p1205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-05-17,油脂,2012-05-15,null,2012-05-16,2012-05-17
4863,P1206,P,0.0,棕榈油1206,0.05,2012-06-14,Future,p1206,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-06-16,油脂,2012-06-14,null,2012-06-15,2012-06-18
4864,P1207,P,0.0,棕榈油1207,0.05,2012-07-13,Future,p1207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-07-15,油脂,2012-07-13,null,2012-07-16,2012-07-17
4865,P1208,P,0.0,棕榈油1208,0.05,2012-08-14,Future,p1208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-08-15,油脂,2012-08-14,null,2012-08-15,2012-08-16
4866,P1209,P,0.0,棕榈油1209,0.05,2012-09-14,Future,p1209,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-09-16,油脂,2012-09-14,null,2012-09-17,2012-09-18
4867,P1210,P,0.0,棕榈油1210,0.05,2012-10-19,Future,p1210,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-10-24,油脂,2012-10-19,null,2012-10-22,2012-10-23
4868,P1211,P,0.0,棕榈油1211,0.05,2012-11-14,Future,p1211,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-11-15,油脂,2012-11-14,null,2012-11-15,2012-11-16
4869,P1212,P,0.0,棕榈油1212,0.05,2012-12-14,Future,p1212,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-12-15,油脂,2012-12-14,null,2012-12-17,2012-12-18
4870,P1301,P,0.0,棕榈油1301,0.05,2013-01-17,Future,p1301,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-01-18,油脂,2013-01-17,null,2013-01-18,2013-01-21
4871,P1302,P,0.0,棕榈油1302,0.05,2013-02-21,Future,p1302,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-02-15,油脂,2013-02-21,null,2013-02-22,2013-02-25
4872,P1303,P,0.0,棕榈油1303,0.05,2013-03-14,Future,p1303,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-03-15,油脂,2013-03-14,null,2013-03-15,2013-03-18
4873,P1304,P,0.0,棕榈油1304,0.05,2013-04-16,Future,p1304,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-04-19,油脂,2013-04-16,null,2013-04-17,2013-04-18
4874,P1305,P,0.0,棕榈油1305,0.05,2013-05-15,Future,p1305,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-16,油脂,2013-05-15,null,2013-05-16,2013-05-17
4875,P1306,P,0.0,棕榈油1306,0.05,2013-06-19,Future,p1306,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-06-15,油脂,2013-06-19,null,2013-06-20,2013-06-21
4876,P1307,P,0.0,棕榈油1307,0.05,2013-07-12,Future,p1307,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-07-16,油脂,2013-07-12,null,2013-07-15,2013-07-16
4877,P1308,P,0.0,棕榈油1308,0.05,2013-08-14,Future,p1308,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-08-15,油脂,2013-08-14,null,2013-08-15,2013-08-16
4878,P1309,P,0.0,棕榈油1309,0.05,2013-09-13,Future,p1309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-09-17,油脂,2013-09-13,null,2013-09-16,2013-09-17
4879,P1310,P,0.0,棕榈油1310,0.05,2013-10-21,Future,p1310,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-10-22,油脂,2013-10-21,null,2013-10-22,2013-10-23
4880,P1311,P,0.0,棕榈油1311,0.05,2013-11-14,Future,p1311,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-11-15,油脂,2013-11-14,null,2013-11-15,2013-11-18
4881,P1312,P,0.0,棕榈油1312,0.05,2013-12-13,Future,p1312,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-12-17,油脂,2013-12-13,null,2013-12-16,2013-12-17
4882,P1401,P,0.0,棕榈油1401,0.05,2014-01-15,Future,p1401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-01-18,油脂,2014-01-15,null,2014-01-16,2014-01-17
4883,P1402,P,0.0,棕榈油1402,0.05,2014-02-20,Future,p1402,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-02-22,油脂,2014-02-20,null,2014-02-21,2014-02-24
4884,P1403,P,0.0,棕榈油1403,0.05,2014-03-14,Future,p1403,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-15,油脂,2014-03-14,null,2014-03-17,2014-03-18
4885,P1404,P,0.0,棕榈油1404,0.05,2014-04-15,Future,p1404,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-04-17,油脂,2014-04-15,null,2014-04-16,2014-04-17
4886,P1405,P,0.0,棕榈油1405,0.05,2014-05-16,Future,p1405,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,油脂,2014-05-16,null,2014-05-19,2014-05-20
4887,P1406,P,0.0,棕榈油1406,0.05,2014-06-16,Future,p1406,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-06-20,油脂,2014-06-16,null,2014-06-17,2014-06-18
4888,P1407,P,0.0,棕榈油1407,0.05,2014-07-14,Future,p1407,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-15,油脂,2014-07-14,null,2014-07-15,2014-07-16
4889,P1408,P,0.0,棕榈油1408,0.05,2014-08-14,Future,p1408,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-08-15,油脂,2014-08-14,null,2014-08-15,2014-08-19
4890,P1409,P,0.0,棕榈油1409,0.05,2014-09-15,Future,p1409,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-16,油脂,2014-09-15,null,2014-09-16,2014-09-18
4891,P1410,P,0.0,棕榈油1410,0.05,2014-10-21,Future,p1410,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-10-22,油脂,2014-10-21,null,2014-10-22,2014-10-24
4892,P1411,P,0.0,棕榈油1411,0.05,2014-11-14,Future,p1411,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-15,油脂,2014-11-14,null,2014-11-17,2014-11-19
4893,P1412,P,0.0,棕榈油1412,0.05,2014-12-12,Future,p1412,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-12-16,油脂,2014-12-12,null,2014-12-15,2014-12-17
4894,P1501,P,0.0,棕榈油1501,0.05,2015-01-16,Future,p1501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-21
4895,P1502,P,0.0,棕榈油1502,0.05,2015-02-13,Future,p1502,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-21,油脂,2015-02-13,null,2015-02-16,2015-02-25
4896,P1503,P,0.0,棕榈油1503,0.05,2015-03-13,Future,p1503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-18
4897,P1504,P,0.0,棕榈油1504,0.05,2015-04-15,Future,p1504,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,油脂,2015-04-15,null,2015-04-16,2015-04-20
4898,P1505,P,0.0,棕榈油1505,0.05,2015-05-15,Future,p1505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-20
4899,P1506,P,0.0,棕榈油1506,0.05,2015-06-12,Future,p1506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,油脂,2015-06-12,null,2015-06-15,2015-06-17
4900,P1507,P,0.0,棕榈油1507,0.05,2015-07-14,Future,p1507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-17
4901,P1508,P,0.0,棕榈油1508,0.05,2015-08-14,Future,p1508,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-19
4902,P1509,P,0.0,棕榈油1509,0.05,2015-09-16,Future,p1509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-21
4903,P1510,P,0.0,棕榈油1510,0.05,2015-10-21,Future,p1510,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,油脂,2015-10-21,null,2015-10-22,2015-10-26
4904,P1511,P,0.0,棕榈油1511,0.05,2015-11-13,Future,p1511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-18
4905,P1512,P,0.0,棕榈油1512,0.05,2015-12-14,Future,p1512,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,油脂,2015-12-14,null,2015-12-15,2015-12-17
4906,P1601,P,0.0,棕榈油1601,0.05,2016-01-15,Future,p1601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-19,油脂,2016-01-15,null,2016-01-18,2016-01-20
4907,P1602,P,0.0,棕榈油1602,0.05,2016-02-19,Future,p1602,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,油脂,2016-02-19,null,2016-02-22,2016-02-24
4908,P1603,P,0.0,棕榈油1603,0.05,2016-03-14,Future,p1603,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-16,油脂,2016-03-14,null,2016-03-15,2016-03-17
4909,P1604,P,0.0,棕榈油1604,0.05,2016-04-15,Future,p1604,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,油脂,2016-04-15,null,2016-04-18,2016-04-20
4910,P1605,P,0.0,棕榈油1605,0.05,2016-05-16,Future,p1605,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,油脂,2016-05-16,null,2016-05-17,2016-05-19
4911,P1606,P,0.0,棕榈油1606,0.05,2016-06-16,Future,p1606,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-06-15,油脂,2016-06-16,null,2016-06-17,2016-06-21
4912,P1607,P,0.0,棕榈油1607,0.05,2016-07-14,Future,p1607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-15,油脂,2016-07-14,null,2016-07-15,2016-07-19
4913,P1608,P,0.0,棕榈油1608,0.05,2016-08-12,Future,p1608,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-08-17,油脂,2016-08-12,null,2016-08-15,2016-08-17
4914,P1609,P,0.0,棕榈油1609,0.05,2016-09-14,Future,p1609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-09-17,油脂,2016-09-14,null,2016-09-19,2016-09-21
4915,P1610,P,0.0,棕榈油1610,0.05,2016-10-21,Future,p1610,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-10-22,油脂,2016-10-21,null,2016-10-24,2016-10-26
4916,P1611,P,0.0,棕榈油1611,0.05,2016-11-14,Future,p1611,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-11-16,油脂,2016-11-14,null,2016-11-15,2016-11-17
4917,P1612,P,0.0,棕榈油1612,0.05,2016-12-14,Future,p1612,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-12-15,油脂,2016-12-14,null,2016-12-15,2016-12-19
4918,P1701,P,0.0,棕榈油1701,0.05,2017-01-16,Future,p1701,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-01-18,油脂,2017-01-16,null,2017-01-17,2017-01-19
4919,P1702,P,0.0,棕榈油1702,0.05,2017-02-16,Future,p1702,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-02-22,油脂,2017-02-16,null,2017-02-17,2017-02-21
4920,P1703,P,0.0,棕榈油1703,0.05,2017-03-14,Future,p1703,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-03-15,油脂,2017-03-14,null,2017-03-15,2017-03-17
4921,P1704,P,0.0,棕榈油1704,0.2,2017-04-18,Future,p1704,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-04-18,油脂,2017-04-18,null,2017-04-19,2017-04-21
4922,P1705,P,0.0,棕榈油1705,0.2,2017-05-15,Future,p1705,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-05-17,油脂,2017-05-15,null,2017-05-16,2017-05-18
4923,P1706,P,0.0,棕榈油1706,0.2,2017-06-14,Future,p1706,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-06-17,油脂,2017-06-14,null,2017-06-15,2017-06-19
4924,P1707,P,0.0,棕榈油1707,0.2,2017-07-14,Future,p1707,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-07-15,油脂,2017-07-14,null,2017-07-17,2017-07-19
4925,P1708,P,0.0,棕榈油1708,0.2,2017-08-14,Future,p1708,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-08-15,油脂,2017-08-14,null,2017-08-15,2017-08-17
4926,P1709,P,0.0,棕榈油1709,0.2,2017-09-14,Future,p1709,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-09-19,油脂,2017-09-14,null,2017-09-15,2017-09-19
4927,P1710,P,0.0,棕榈油1710,0.2,2017-10-20,Future,p1710,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-10-24,油脂,2017-10-20,null,2017-10-23,2017-10-25
4928,P1711,P,0.0,棕榈油1711,0.2,2017-11-14,Future,p1711,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-11-15,油脂,2017-11-14,null,2017-11-15,2017-11-17
4929,P1712,P,0.0,棕榈油1712,0.2,2017-12-14,Future,p1712,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2016-12-15,油脂,2017-12-14,null,2017-12-15,2017-12-19
4930,P1801,P,0.0,棕榈油1801,0.2,2018-01-15,Future,p1801,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-01-17,油脂,2018-01-15,null,2018-01-16,2018-01-18
4931,P1802,P,0.0,棕榈油1802,0.2,2018-02-14,Future,p1802,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-02-17,油脂,2018-02-14,null,2018-02-22,2018-02-26
4932,P1803,P,0.0,棕榈油1803,0.2,2018-03-14,Future,p1803,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-03-15,油脂,2018-03-14,null,2018-03-15,2018-03-19
4933,P1804,P,0.0,棕榈油1804,0.2,2018-04-17,Future,p1804,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-04-19,油脂,2018-04-17,null,2018-04-18,2018-04-20
4934,P1805,P,0.0,棕榈油1805,0.2,2018-05-15,Future,p1805,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-05-16,油脂,2018-05-15,,2018-05-16,2018-05-18
4935,P1806,P,0.0,棕榈油1806,0.2,2018-06-14,Future,p1806,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-06-15,油脂,2018-06-14,,2018-06-15,2018-06-20
4936,P1807,P,0.0,棕榈油1807,0.2,2018-07-13,Future,p1807,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-07-17,油脂,2018-07-13,,2018-07-16,2018-07-18
4937,P1808,P,0.0,棕榈油1808,0.2,2018-08-14,Future,p1808,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-08-15,油脂,2018-08-14,,2018-08-15,2018-08-17
4938,P1809,P,0.0,棕榈油1809,0.2,2018-09-14,Future,p1809,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-09-15,油脂,2018-09-14,,2018-09-17,2018-09-19
4939,P1810,P,0.0,棕榈油1810,0.2,2018-10-19,Future,p1810,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-10-23,油脂,2018-10-19,,2018-10-22,2018-10-24
4940,P1811,P,0.0,棕榈油1811,0.2,2018-11-14,Future,p1811,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-11-15,油脂,2018-11-14,,2018-11-15,2018-11-19
4941,P1812,P,0.0,棕榈油1812,0.2,2018-12-14,Future,p1812,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2017-12-15,油脂,2018-12-14,,2018-12-17,2018-12-19
4942,P1901,P,0.0,棕榈油1901,0.2,2019-01-15,Future,p1901,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-01-16,油脂,2019-01-15,,2019-01-16,2019-01-18
4943,P1902,P,0.0,棕榈油1902,0.2,2019-02-21,Future,p1902,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-02-22,油脂,2019-02-21,,2019-02-22,2019-02-26
4944,P1903,P,0.0,棕榈油1903,0.2,2019-03-14,Future,p1903,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-03-15,油脂,2019-03-14,,2019-03-15,2019-03-19
4945,P1904,P,0.0,棕榈油1904,0.2,2019-04-15,Future,p1904,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-04-18,油脂,2019-04-15,,2019-04-16,2019-04-18
4946,P1905,P,0.0,棕榈油1905,0.2,2019-05-17,Future,p1905,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-05-16,油脂,2019-05-17,,2019-05-20,2019-05-22
4947,P1906,P,0.0,棕榈油1906,0.2,2019-06-17,Future,p1906,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-06-15,油脂,2019-06-17,,2019-06-18,2019-06-20
4948,P1907,P,0.0,棕榈油1907,0.2,2019-07-12,Future,p1907,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-07-16,油脂,2019-07-12,,2019-07-15,2019-07-17
4949,P1908,P,0.0,棕榈油1908,0.2,2019-08-14,Future,p1908,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-08-15,油脂,2019-08-14,,2019-08-15,2019-08-19
4950,P1909,P,0.0,棕榈油1909,0.2,2019-09-16,Future,p1909,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-09-17,油脂,2019-09-16,,2019-09-17,2019-09-19
4951,P1910,P,0.0,棕榈油1910,0.2,2019-10-21,Future,p1910,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-10-22,油脂,2019-10-21,,2019-10-22,2019-10-24
4952,P1911,P,0.0,棕榈油1911,0.2,2019-11-14,Future,p1911,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-11-15,油脂,2019-11-14,,2019-11-15,2019-11-19
4953,P1912,P,0.0,棕榈油1912,0.2,2019-12-13,Future,p1912,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2018-12-17,油脂,2019-12-13,,2019-12-16,2019-12-18
4954,P2001,P,0.0,棕榈油2001,0.2,2020-01-15,Future,p2001,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-01-16,油脂,2020-01-15,,2020-01-16,2020-01-20
4955,P2002,P,0.0,棕榈油2002,0.2,2020-02-14,Future,p2002,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-02-22,油脂,2020-02-14,null,2020-02-17,2020-02-19
4956,P2003,P,0.0,棕榈油2003,0.2,2020-03-13,Future,p2003,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-03-15,油脂,2020-03-13,null,2020-03-16,2020-03-18
4957,P2004,P,0.0,棕榈油2004,0.2,2020-04-15,Future,p2004,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-04-16,油脂,2020-04-15,null,2020-04-16,2020-04-20
4958,P2005,P,0.0,棕榈油2005,0.2,2020-05-19,Future,p2005,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-05-20,油脂,2020-05-19,null,2020-05-20,2020-05-22
4959,P2006,P,0.0,棕榈油2006,0.2,2020-06-12,Future,p2006,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-06-18,油脂,2020-06-12,null,2020-06-15,2020-06-17
4960,P2007,P,0.0,棕榈油2007,0.2,2020-07-14,Future,p2007,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-07-15,油脂,2020-07-14,null,2020-07-15,2020-07-17
